Date,HomeTeam,AwayTeam,Result,FTHG,FTAG,League
2009-05-09,Sampdoria,Reggina,0,5.0,0.0,Italy_SerieA
2009-05-09,West Brom,Wigan,0,3.0,1.0,England_PL
2009-05-09,Fulham,Aston Villa,0,3.0,1.0,England_PL
2009-05-09,Everton,Tottenham,1,0.0,0.0,England_PL
2009-05-09,Bolton,Sunderland,1,0.0,0.0,England_PL
2009-05-09,Blackburn,Portsmouth,0,2.0,0.0,England_PL
2009-05-09,West Ham,Liverpool,2,0.0,3.0,England_PL
2009-05-09,Hull,Stoke,2,1.0,2.0,England_PL
2009-05-10,Arsenal,Chelsea,2,1.0,4.0,England_PL
2009-05-10,Man United,Man City,0,2.0,0.0,England_PL
2009-05-10,Atalanta,Genoa,1,1.0,1.0,Italy_SerieA
2009-05-10,Almeria,Sp Gijon,0,3.0,1.0,Spain_LaLiga
2009-05-10,Ath Madrid,Espanol,0,3.0,2.0,Spain_LaLiga
2009-05-10,Getafe,Osasuna,0,3.0,0.0,Spain_LaLiga
2009-05-10,Malaga,Santander,0,1.0,0.0,Spain_LaLiga
2009-05-10,Recreativo,La Coruna,2,1.0,2.0,Spain_LaLiga
2009-05-10,Valladolid,Numancia,1,0.0,0.0,Spain_LaLiga
2009-05-10,Barcelona,Villarreal,1,3.0,3.0,Spain_LaLiga
2009-05-10,Torino,Bologna,1,1.0,1.0,Italy_SerieA
2009-05-10,Milan,Juventus,1,1.0,1.0,Italy_SerieA
2009-05-10,Lecce,Napoli,1,1.0,1.0,Italy_SerieA
2009-05-10,Chievo,Inter,1,2.0,2.0,Italy_SerieA
2009-05-10,Catania,Fiorentina,2,0.0,2.0,Italy_SerieA
2009-05-10,Cagliari,Roma,1,2.0,2.0,Italy_SerieA
2009-05-10,Werder Bremen,Hamburg,0,2.0,0.0,Germany_Bundesliga
2009-05-10,Siena,Palermo,0,1.0,0.0,Italy_SerieA
2009-05-10,M'gladbach,Schalke 04,0,1.0,0.0,Germany_Bundesliga
2009-05-11,Newcastle,Middlesbrough,0,3.0,1.0,England_PL
2009-05-12,FC Koln,Hertha,2,1.0,2.0,Germany_Bundesliga
2009-05-12,Wolfsburg,Dortmund,0,3.0,0.0,Germany_Bundesliga
2009-05-12,Lyon,Nantes,0,3.0,0.0,France_Ligue1
2009-05-12,Karlsruhe,Hannover,2,2.0,3.0,Germany_Bundesliga
2009-05-12,Bayern Munich,Leverkusen,0,3.0,0.0,Germany_Bundesliga
2009-05-13,Valenciennes,Bordeaux,2,1.0,2.0,France_Ligue1
2009-05-13,Toulouse,Lille,1,0.0,0.0,France_Ligue1
2009-05-13,Auxerre,Grenoble,0,2.0,0.0,France_Ligue1
2009-05-13,Wigan,Man United,2,1.0,2.0,England_PL
2009-05-13,Nice,Marseille,2,0.0,2.0,France_Ligue1
2009-05-13,Nancy,Lorient,1,2.0,2.0,France_Ligue1
2009-05-13,Sochaux,Monaco,0,3.0,0.0,France_Ligue1
2009-05-13,Le Havre,St Etienne,2,2.0,4.0,France_Ligue1
2009-05-13,Le Mans,Paris SG,2,0.0,1.0,France_Ligue1
2009-05-13,Hamburg,Bochum,0,3.0,1.0,Germany_Bundesliga
2009-05-13,Ein Frankfurt,Werder Bremen,2,0.0,5.0,Germany_Bundesliga
2009-05-13,Cottbus,M'gladbach,2,0.0,1.0,Germany_Bundesliga
2009-05-13,Bielefeld,Hoffenheim,2,0.0,2.0,Germany_Bundesliga
2009-05-13,Rennes,Caen,0,1.0,0.0,France_Ligue1
2009-05-13,Schalke 04,Stuttgart,2,1.0,2.0,Germany_Bundesliga
2009-05-16,Paris SG,Auxerre,2,1.0,2.0,France_Ligue1
2009-05-16,Caen,Sochaux,0,2.0,0.0,France_Ligue1
2009-05-16,Hoffenheim,Bayern Munich,1,2.0,2.0,Germany_Bundesliga
2009-05-16,Leverkusen,M'gladbach,0,5.0,0.0,Germany_Bundesliga
2009-05-16,Everton,West Ham,0,3.0,1.0,England_PL
2009-05-16,Stuttgart,Cottbus,0,2.0,0.0,Germany_Bundesliga
2009-05-16,Werder Bremen,Karlsruhe,2,1.0,3.0,Germany_Bundesliga
2009-05-16,Newcastle,Fulham,2,0.0,1.0,England_PL
2009-05-16,Monaco,Valenciennes,1,1.0,1.0,France_Ligue1
2009-05-16,Tottenham,Man City,0,2.0,1.0,England_PL
2009-05-16,Stoke,Wigan,0,2.0,0.0,England_PL
2009-05-16,Middlesbrough,Aston Villa,1,1.0,1.0,England_PL
2009-05-16,Man United,Arsenal,1,0.0,0.0,England_PL
2009-05-16,St Etienne,Toulouse,1,2.0,2.0,France_Ligue1
2009-05-16,Lorient,Le Havre,1,1.0,1.0,France_Ligue1
2009-05-16,Bolton,Hull,1,1.0,1.0,England_PL
2009-05-16,Udinese,Milan,0,2.0,1.0,Italy_SerieA
2009-05-16,Hertha,Schalke 04,1,0.0,0.0,Germany_Bundesliga
2009-05-16,Hannover,Wolfsburg,2,0.0,5.0,Germany_Bundesliga
2009-05-16,Hamburg,FC Koln,2,0.0,1.0,Germany_Bundesliga
2009-05-16,Grenoble,Nancy,1,0.0,0.0,France_Ligue1
2009-05-16,Osasuna,Sevilla,1,0.0,0.0,Spain_LaLiga
2009-05-16,La Coruna,Getafe,1,1.0,1.0,Spain_LaLiga
2009-05-16,Villarreal,Real Madrid,0,3.0,2.0,Spain_LaLiga
2009-05-16,Bochum,Ein Frankfurt,0,2.0,0.0,Germany_Bundesliga
2009-05-16,Roma,Catania,0,4.0,3.0,Italy_SerieA
2009-05-16,Bordeaux,Le Mans,0,3.0,2.0,France_Ligue1
2009-05-16,Dortmund,Bielefeld,0,6.0,0.0,Germany_Bundesliga
2009-05-17,Fiorentina,Sampdoria,0,1.0,0.0,Italy_SerieA
2009-05-17,West Brom,Liverpool,2,0.0,2.0,England_PL
2009-05-17,Sp Gijon,Malaga,0,2.0,1.0,Spain_LaLiga
2009-05-17,Santander,Valladolid,0,3.0,2.0,Spain_LaLiga
2009-05-17,Numancia,Recreativo,0,1.0,0.0,Spain_LaLiga
2009-05-17,Reggina,Cagliari,0,2.0,1.0,Italy_SerieA
2009-05-17,Palermo,Lazio,0,2.0,0.0,Italy_SerieA
2009-05-17,Napoli,Torino,2,1.0,2.0,Italy_SerieA
2009-05-17,Mallorca,Barcelona,0,2.0,1.0,Spain_LaLiga
2009-05-17,Inter,Siena,0,3.0,0.0,Italy_SerieA
2009-05-17,Chelsea,Blackburn,0,2.0,0.0,England_PL
2009-05-17,Lille,Nice,1,1.0,1.0,France_Ligue1
2009-05-17,Marseille,Lyon,2,1.0,3.0,France_Ligue1
2009-05-17,Nantes,Rennes,1,1.0,1.0,France_Ligue1
2009-05-17,Ath Madrid,Valencia,0,1.0,0.0,Spain_LaLiga
2009-05-17,Betis,Almeria,0,2.0,0.0,Spain_LaLiga
2009-05-17,Espanol,Ath Bilbao,0,1.0,0.0,Spain_LaLiga
2009-05-17,Juventus,Atalanta,1,2.0,2.0,Italy_SerieA
2009-05-17,Bologna,Lecce,0,2.0,1.0,Italy_SerieA
2009-05-17,Genoa,Chievo,1,2.0,2.0,Italy_SerieA
2009-05-18,Portsmouth,Sunderland,0,3.0,1.0,England_PL
2009-05-20,Lazio,Reggina,0,1.0,0.0,Italy_SerieA
2009-05-23,Wolfsburg,Werder Bremen,0,5.0,1.0,Germany_Bundesliga
2009-05-23,Bayern Munich,Stuttgart,0,2.0,1.0,Germany_Bundesliga
2009-05-23,Schalke 04,Hoffenheim,2,2.0,3.0,Germany_Bundesliga
2009-05-23,M'gladbach,Dortmund,1,1.0,1.0,Germany_Bundesliga
2009-05-23,Karlsruhe,Hertha,0,4.0,0.0,Germany_Bundesliga
2009-05-23,FC Koln,Bochum,1,1.0,1.0,Germany_Bundesliga
2009-05-23,Ein Frankfurt,Hamburg,2,2.0,3.0,Germany_Bundesliga
2009-05-23,Cottbus,Leverkusen,0,3.0,0.0,Germany_Bundesliga
2009-05-23,Bielefeld,Hannover,1,2.0,2.0,Germany_Bundesliga
2009-05-23,Le Havre,Lille,2,0.0,1.0,France_Ligue1
2009-05-23,Almeria,Espanol,2,0.0,3.0,Spain_LaLiga
2009-05-23,Sevilla,La Coruna,0,1.0,0.0,Spain_LaLiga
2009-05-23,Recreativo,Santander,2,0.0,1.0,Spain_LaLiga
2009-05-23,Malaga,Betis,1,1.0,1.0,Spain_LaLiga
2009-05-23,Getafe,Numancia,0,1.0,0.0,Spain_LaLiga
2009-05-23,Barcelona,Osasuna,2,0.0,1.0,Spain_LaLiga
2009-05-23,Ath Bilbao,Ath Madrid,2,1.0,4.0,Spain_LaLiga
2009-05-23,Auxerre,St Etienne,0,1.0,0.0,France_Ligue1
2009-05-23,Bordeaux,Monaco,0,1.0,0.0,France_Ligue1
2009-05-23,Le Mans,Grenoble,1,1.0,1.0,France_Ligue1
2009-05-23,Lyon,Caen,0,3.0,1.0,France_Ligue1
2009-05-23,Valladolid,Sp Gijon,2,1.0,2.0,Spain_LaLiga
2009-05-23,Nancy,Marseille,2,1.0,2.0,France_Ligue1
2009-05-23,Rennes,Lorient,0,3.0,1.0,France_Ligue1
2009-05-23,Sochaux,Nantes,0,2.0,1.0,France_Ligue1
2009-05-23,Valenciennes,Paris SG,0,2.0,1.0,France_Ligue1
2009-05-23,Nice,Toulouse,2,0.0,2.0,France_Ligue1
2009-05-23,Villarreal,Valencia,0,3.0,1.0,Spain_LaLiga
2009-05-24,Arsenal,Stoke,0,4.0,1.0,England_PL
2009-05-24,Wigan,Portsmouth,0,1.0,0.0,England_PL
2009-05-24,Real Madrid,Mallorca,2,1.0,3.0,Spain_LaLiga
2009-05-24,West Ham,Middlesbrough,0,2.0,1.0,England_PL
2009-05-24,Sunderland,Chelsea,2,2.0,3.0,England_PL
2009-05-24,Man City,Bolton,0,1.0,0.0,England_PL
2009-05-24,Liverpool,Tottenham,0,3.0,1.0,England_PL
2009-05-24,Hull,Man United,2,0.0,1.0,England_PL
2009-05-24,Fulham,Everton,2,0.0,2.0,England_PL
2009-05-24,Torino,Genoa,2,2.0,3.0,Italy_SerieA
2009-05-24,Atalanta,Palermo,1,2.0,2.0,Italy_SerieA
2009-05-24,Cagliari,Inter,0,2.0,1.0,Italy_SerieA
2009-05-24,Catania,Napoli,0,3.0,1.0,Italy_SerieA
2009-05-24,Chievo,Bologna,1,0.0,0.0,Italy_SerieA
2009-05-24,Lecce,Fiorentina,1,1.0,1.0,Italy_SerieA
2009-05-24,Milan,Roma,2,2.0,3.0,Italy_SerieA
2009-05-24,Sampdoria,Udinese,1,2.0,2.0,Italy_SerieA
2009-05-24,Siena,Juventus,2,0.0,3.0,Italy_SerieA
2009-05-24,Aston Villa,Newcastle,0,1.0,0.0,England_PL
2009-05-24,Blackburn,West Brom,1,0.0,0.0,England_PL
2009-05-30,Marseille,Rennes,0,4.0,0.0,France_Ligue1
2009-05-30,Nice,Le Havre,1,0.0,0.0,France_Ligue1
2009-05-30,La Coruna,Barcelona,1,1.0,1.0,Spain_LaLiga
2009-05-30,Mallorca,Villarreal,2,2.0,3.0,Spain_LaLiga
2009-05-30,Valencia,Ath Bilbao,0,2.0,0.0,Spain_LaLiga
2009-05-30,St Etienne,Valenciennes,0,4.0,0.0,France_Ligue1
2009-05-30,Toulouse,Lyon,1,0.0,0.0,France_Ligue1
2009-05-30,Nantes,Auxerre,0,2.0,1.0,France_Ligue1
2009-05-30,Lorient,Le Mans,1,1.0,1.0,France_Ligue1
2009-05-30,Lille,Nancy,0,3.0,2.0,France_Ligue1
2009-05-30,Grenoble,Sochaux,2,0.0,1.0,France_Ligue1
2009-05-30,Caen,Bordeaux,2,0.0,1.0,France_Ligue1
2009-05-30,Ath Madrid,Almeria,0,3.0,0.0,Spain_LaLiga
2009-05-30,Paris SG,Monaco,1,0.0,0.0,France_Ligue1
2009-05-31,Bologna,Catania,0,3.0,1.0,Italy_SerieA
2009-05-31,Fiorentina,Milan,2,0.0,2.0,Italy_SerieA
2009-05-31,Genoa,Lecce,0,4.0,1.0,Italy_SerieA
2009-05-31,Juventus,Lazio,0,2.0,0.0,Italy_SerieA
2009-05-31,Napoli,Chievo,0,3.0,0.0,Italy_SerieA
2009-05-31,Palermo,Sampdoria,1,2.0,2.0,Italy_SerieA
2009-05-31,Reggina,Siena,1,1.0,1.0,Italy_SerieA
2009-05-31,Roma,Torino,0,3.0,2.0,Italy_SerieA
2009-05-31,Udinese,Cagliari,0,6.0,2.0,Italy_SerieA
2009-05-31,Sp Gijon,Recreativo,0,2.0,1.0,Spain_LaLiga
2009-05-31,Santander,Getafe,1,1.0,1.0,Spain_LaLiga
2009-05-31,Osasuna,Real Madrid,0,2.0,1.0,Spain_LaLiga
2009-05-31,Numancia,Sevilla,2,0.0,2.0,Spain_LaLiga
2009-05-31,Espanol,Malaga,0,3.0,0.0,Spain_LaLiga
2009-05-31,Betis,Valladolid,1,1.0,1.0,Spain_LaLiga
2009-05-31,Inter,Atalanta,0,4.0,3.0,Italy_SerieA
2009-08-07,Wolfsburg,Stuttgart,0,2.0,0.0,Germany_Bundesliga
2009-08-08,Dortmund,FC Koln,0,1.0,0.0,Germany_Bundesliga
2009-08-08,Le Mans,Lyon,1,2.0,2.0,France_Ligue1
2009-08-08,Grenoble,Marseille,2,0.0,2.0,France_Ligue1
2009-08-08,Hertha,Hannover,0,1.0,0.0,Germany_Bundesliga
2009-08-08,Hoffenheim,Bayern Munich,1,1.0,1.0,Germany_Bundesliga
2009-08-08,Mainz,Leverkusen,1,2.0,2.0,Germany_Bundesliga
2009-08-08,Nurnberg,Schalke 04,2,1.0,2.0,Germany_Bundesliga
2009-08-08,Werder Bremen,Ein Frankfurt,2,2.0,3.0,Germany_Bundesliga
2009-08-08,Auxerre,Sochaux,2,0.0,1.0,France_Ligue1
2009-08-08,Valenciennes,Nancy,2,1.0,3.0,France_Ligue1
2009-08-08,St Etienne,Nice,2,0.0,2.0,France_Ligue1
2009-08-08,Rennes,Boulogne,0,3.0,0.0,France_Ligue1
2009-08-08,Montpellier,Paris SG,1,1.0,1.0,France_Ligue1
2009-08-08,Monaco,Toulouse,0,1.0,0.0,France_Ligue1
2009-08-09,Lille,Lorient,2,1.0,2.0,France_Ligue1
2009-08-09,Bordeaux,Lens,0,4.0,1.0,France_Ligue1
2009-08-09,Freiburg,Hamburg,1,1.0,1.0,Germany_Bundesliga
2009-08-09,Bochum,M'gladbach,1,3.0,3.0,Germany_Bundesliga
2009-08-15,Bayern Munich,Werder Bremen,1,1.0,1.0,Germany_Bundesliga
2009-08-15,FC Koln,Wolfsburg,2,1.0,3.0,Germany_Bundesliga
2009-08-15,Portsmouth,Fulham,2,0.0,1.0,England_PL
2009-08-15,Stoke,Burnley,0,2.0,0.0,England_PL
2009-08-15,Wolves,West Ham,2,0.0,2.0,England_PL
2009-08-15,Chelsea,Hull,0,2.0,1.0,England_PL
2009-08-15,Bolton,Sunderland,2,0.0,1.0,England_PL
2009-08-15,Blackburn,Man City,2,0.0,2.0,England_PL
2009-08-15,Aston Villa,Wigan,2,0.0,2.0,England_PL
2009-08-15,Sochaux,Bordeaux,2,2.0,3.0,France_Ligue1
2009-08-15,Paris SG,Le Mans,0,3.0,1.0,France_Ligue1
2009-08-15,Nancy,Monaco,0,4.0,0.0,France_Ligue1
2009-08-15,Toulouse,St Etienne,0,3.0,1.0,France_Ligue1
2009-08-15,Lorient,Montpellier,1,2.0,2.0,France_Ligue1
2009-08-15,Hamburg,Dortmund,0,4.0,1.0,Germany_Bundesliga
2009-08-15,Hannover,Mainz,1,1.0,1.0,Germany_Bundesliga
2009-08-15,Leverkusen,Hoffenheim,0,1.0,0.0,Germany_Bundesliga
2009-08-15,Lyon,Valenciennes,0,1.0,0.0,France_Ligue1
2009-08-15,Stuttgart,Freiburg,0,4.0,2.0,Germany_Bundesliga
2009-08-15,Ein Frankfurt,Nurnberg,1,1.0,1.0,Germany_Bundesliga
2009-08-15,Lens,Auxerre,0,2.0,0.0,France_Ligue1
2009-08-15,Everton,Arsenal,2,1.0,6.0,England_PL
2009-08-16,Schalke 04,Bochum,0,3.0,0.0,Germany_Bundesliga
2009-08-16,M'gladbach,Hertha,0,2.0,1.0,Germany_Bundesliga
2009-08-16,Boulogne,Grenoble,0,2.0,1.0,France_Ligue1
2009-08-16,Nice,Rennes,1,1.0,1.0,France_Ligue1
2009-08-16,Tottenham,Liverpool,0,2.0,1.0,England_PL
2009-08-16,Man United,Birmingham,0,1.0,0.0,England_PL
2009-08-16,Marseille,Lille,0,1.0,0.0,France_Ligue1
2009-08-18,Wigan,Wolves,2,0.0,1.0,England_PL
2009-08-18,Sunderland,Chelsea,2,1.0,3.0,England_PL
2009-08-19,Hull,Tottenham,2,1.0,5.0,England_PL
2009-08-19,Burnley,Man United,0,1.0,0.0,England_PL
2009-08-19,Liverpool,Stoke,0,4.0,0.0,England_PL
2009-08-19,Birmingham,Portsmouth,0,1.0,0.0,England_PL
2009-08-21,Hoffenheim,Schalke 04,1,0.0,0.0,Germany_Bundesliga
2009-08-22,Monaco,Lorient,0,2.0,0.0,France_Ligue1
2009-08-22,Le Mans,Nancy,0,2.0,1.0,France_Ligue1
2009-08-22,Montpellier,Sochaux,0,2.0,0.0,France_Ligue1
2009-08-22,Siena,Milan,2,1.0,2.0,Italy_SerieA
2009-08-22,St Etienne,Boulogne,2,0.0,1.0,France_Ligue1
2009-08-22,Dortmund,Stuttgart,1,1.0,1.0,Germany_Bundesliga
2009-08-22,FC Koln,Ein Frankfurt,1,0.0,0.0,Germany_Bundesliga
2009-08-22,Freiburg,Leverkusen,2,0.0,5.0,Germany_Bundesliga
2009-08-22,Wigan,Man United,2,0.0,5.0,England_PL
2009-08-22,Sunderland,Blackburn,0,2.0,1.0,England_PL
2009-08-22,Rennes,Marseille,1,1.0,1.0,France_Ligue1
2009-08-22,Man City,Wolves,0,1.0,0.0,England_PL
2009-08-22,Birmingham,Stoke,1,0.0,0.0,England_PL
2009-08-22,Arsenal,Portsmouth,0,4.0,1.0,England_PL
2009-08-22,Bologna,Fiorentina,1,1.0,1.0,Italy_SerieA
2009-08-22,Mainz,Bayern Munich,0,2.0,1.0,Germany_Bundesliga
2009-08-22,Nurnberg,Hannover,2,0.0,2.0,Germany_Bundesliga
2009-08-22,Valenciennes,Paris SG,2,2.0,3.0,France_Ligue1
2009-08-22,Hull,Bolton,0,1.0,0.0,England_PL
2009-08-22,Auxerre,Lyon,2,0.0,3.0,France_Ligue1
2009-08-23,Bochum,Hertha,0,1.0,0.0,Germany_Bundesliga
2009-08-23,Grenoble,Lens,2,1.0,2.0,France_Ligue1
2009-08-23,Genoa,Roma,0,3.0,2.0,Italy_SerieA
2009-08-23,Inter,Bari,1,1.0,1.0,Italy_SerieA
2009-08-23,Juventus,Chievo,0,1.0,0.0,Italy_SerieA
2009-08-23,Lazio,Atalanta,0,1.0,0.0,Italy_SerieA
2009-08-23,Livorno,Cagliari,1,0.0,0.0,Italy_SerieA
2009-08-23,Palermo,Napoli,0,2.0,1.0,Italy_SerieA
2009-08-23,Udinese,Parma,1,2.0,2.0,Italy_SerieA
2009-08-23,West Ham,Tottenham,2,1.0,2.0,England_PL
2009-08-23,Burnley,Everton,0,1.0,0.0,England_PL
2009-08-23,Lille,Toulouse,1,1.0,1.0,France_Ligue1
2009-08-23,Bordeaux,Nice,0,4.0,0.0,France_Ligue1
2009-08-23,Werder Bremen,M'gladbach,0,3.0,0.0,Germany_Bundesliga
2009-08-23,Catania,Sampdoria,2,1.0,2.0,Italy_SerieA
2009-08-23,Wolfsburg,Hamburg,2,2.0,4.0,Germany_Bundesliga
2009-08-23,Fulham,Chelsea,2,0.0,2.0,England_PL
2009-08-24,Liverpool,Aston Villa,2,1.0,3.0,England_PL
2009-08-28,M'gladbach,Mainz,0,2.0,0.0,Germany_Bundesliga
2009-08-29,Man United,Arsenal,0,2.0,1.0,England_PL
2009-08-29,Bari,Bologna,1,0.0,0.0,Italy_SerieA
2009-08-29,Sochaux,Monaco,0,1.0,0.0,France_Ligue1
2009-08-29,Stoke,Sunderland,0,1.0,0.0,England_PL
2009-08-29,Nice,Montpellier,2,0.0,3.0,France_Ligue1
2009-08-29,Lyon,Nancy,0,3.0,1.0,France_Ligue1
2009-08-29,Lorient,Le Mans,0,1.0,0.0,France_Ligue1
2009-08-29,Lens,Rennes,1,2.0,2.0,France_Ligue1
2009-08-29,Boulogne,Auxerre,1,0.0,0.0,France_Ligue1
2009-08-29,Milan,Inter,2,0.0,4.0,Italy_SerieA
2009-08-29,Zaragoza,Tenerife,0,1.0,0.0,Spain_LaLiga
2009-08-29,Blackburn,West Ham,1,0.0,0.0,England_PL
2009-08-29,Bolton,Liverpool,2,2.0,3.0,England_PL
2009-08-29,Chelsea,Burnley,0,3.0,0.0,England_PL
2009-08-29,Bayern Munich,Wolfsburg,0,3.0,0.0,Germany_Bundesliga
2009-08-29,Ein Frankfurt,Dortmund,1,1.0,1.0,Germany_Bundesliga
2009-08-29,Hannover,Hoffenheim,2,0.0,1.0,Germany_Bundesliga
2009-08-29,Leverkusen,Bochum,0,2.0,1.0,Germany_Bundesliga
2009-08-29,Schalke 04,Freiburg,2,0.0,1.0,Germany_Bundesliga
2009-08-29,Stuttgart,Nurnberg,1,0.0,0.0,Germany_Bundesliga
2009-08-29,Wolves,Hull,1,1.0,1.0,England_PL
2009-08-29,Tottenham,Birmingham,0,2.0,1.0,England_PL
2009-08-29,Real Madrid,La Coruna,0,3.0,2.0,Spain_LaLiga
2009-08-29,St Etienne,Grenoble,0,1.0,0.0,France_Ligue1
2009-08-30,Portsmouth,Man City,2,0.0,1.0,England_PL
2009-08-30,Everton,Wigan,0,2.0,1.0,England_PL
2009-08-30,Aston Villa,Fulham,0,2.0,0.0,England_PL
2009-08-30,Paris SG,Lille,0,3.0,0.0,France_Ligue1
2009-08-30,Toulouse,Valenciennes,2,0.0,1.0,France_Ligue1
2009-08-30,Sampdoria,Udinese,0,3.0,1.0,Italy_SerieA
2009-08-30,Valencia,Sevilla,0,2.0,0.0,Spain_LaLiga
2009-08-30,Santander,Getafe,2,1.0,4.0,Spain_LaLiga
2009-08-30,Hertha,Werder Bremen,2,2.0,3.0,Germany_Bundesliga
2009-08-30,Hamburg,FC Koln,0,3.0,1.0,Germany_Bundesliga
2009-08-30,Osasuna,Villarreal,1,1.0,1.0,Spain_LaLiga
2009-08-30,Mallorca,Xerez,0,2.0,0.0,Spain_LaLiga
2009-08-30,Malaga,Ath Madrid,0,3.0,0.0,Spain_LaLiga
2009-08-30,Marseille,Bordeaux,1,0.0,0.0,France_Ligue1
2009-08-30,Parma,Catania,0,2.0,1.0,Italy_SerieA
2009-08-30,Almeria,Valladolid,1,0.0,0.0,Spain_LaLiga
2009-08-30,Atalanta,Genoa,2,0.0,1.0,Italy_SerieA
2009-08-30,Cagliari,Siena,2,1.0,3.0,Italy_SerieA
2009-08-30,Chievo,Lazio,2,1.0,2.0,Italy_SerieA
2009-08-30,Fiorentina,Palermo,0,1.0,0.0,Italy_SerieA
2009-08-30,Napoli,Livorno,0,3.0,1.0,Italy_SerieA
2009-08-30,Roma,Juventus,2,1.0,3.0,Italy_SerieA
2009-08-30,Ath Bilbao,Espanol,0,1.0,0.0,Spain_LaLiga
2009-08-31,Barcelona,Sp Gijon,0,3.0,0.0,Spain_LaLiga
2009-09-12,Hamburg,Stuttgart,0,3.0,1.0,Germany_Bundesliga
2009-09-12,Liverpool,Burnley,0,4.0,0.0,England_PL
2009-09-12,Portsmouth,Bolton,2,2.0,3.0,England_PL
2009-09-12,Stoke,Chelsea,2,1.0,2.0,England_PL
2009-09-12,Sunderland,Hull,0,4.0,1.0,England_PL
2009-09-12,Tottenham,Man United,2,1.0,3.0,England_PL
2009-09-12,Wigan,West Ham,0,1.0,0.0,England_PL
2009-09-12,Hoffenheim,Bochum,0,3.0,0.0,Germany_Bundesliga
2009-09-12,Sevilla,Zaragoza,0,4.0,1.0,Spain_LaLiga
2009-09-12,Getafe,Barcelona,2,0.0,2.0,Spain_LaLiga
2009-09-12,Livorno,Milan,1,0.0,0.0,Italy_SerieA
2009-09-12,Lazio,Juventus,2,0.0,2.0,Italy_SerieA
2009-09-12,Blackburn,Wolves,0,3.0,1.0,England_PL
2009-09-12,Espanol,Real Madrid,2,0.0,3.0,Spain_LaLiga
2009-09-12,Man City,Arsenal,0,4.0,2.0,England_PL
2009-09-12,Le Mans,Marseille,2,1.0,2.0,France_Ligue1
2009-09-12,Freiburg,Ein Frankfurt,2,0.0,2.0,Germany_Bundesliga
2009-09-12,Dortmund,Bayern Munich,2,1.0,5.0,Germany_Bundesliga
2009-09-12,Mainz,Hertha,0,2.0,1.0,Germany_Bundesliga
2009-09-12,Nurnberg,M'gladbach,0,1.0,0.0,Germany_Bundesliga
2009-09-12,Wolfsburg,Leverkusen,2,2.0,3.0,Germany_Bundesliga
2009-09-12,Bordeaux,Grenoble,0,1.0,0.0,France_Ligue1
2009-09-12,Ath Madrid,Santander,1,1.0,1.0,Spain_LaLiga
2009-09-12,Lille,Sochaux,0,1.0,0.0,France_Ligue1
2009-09-12,Lyon,Lorient,0,1.0,0.0,France_Ligue1
2009-09-12,Montpellier,Lens,0,1.0,0.0,France_Ligue1
2009-09-12,Nancy,Toulouse,1,0.0,0.0,France_Ligue1
2009-09-12,Valenciennes,Boulogne,1,1.0,1.0,France_Ligue1
2009-09-13,Rennes,St Etienne,0,1.0,0.0,France_Ligue1
2009-09-13,Valladolid,Valencia,2,2.0,4.0,Spain_LaLiga
2009-09-13,Tenerife,Osasuna,0,2.0,1.0,Spain_LaLiga
2009-09-13,Auxerre,Nice,0,2.0,0.0,France_Ligue1
2009-09-13,La Coruna,Malaga,0,1.0,0.0,Spain_LaLiga
2009-09-13,Monaco,Paris SG,0,2.0,0.0,France_Ligue1
2009-09-13,Udinese,Catania,0,4.0,2.0,Italy_SerieA
2009-09-13,Siena,Roma,2,1.0,2.0,Italy_SerieA
2009-09-13,Genoa,Napoli,0,4.0,1.0,Italy_SerieA
2009-09-13,Inter,Parma,0,2.0,0.0,Italy_SerieA
2009-09-13,Villarreal,Mallorca,1,1.0,1.0,Spain_LaLiga
2009-09-13,Fiorentina,Cagliari,0,1.0,0.0,Italy_SerieA
2009-09-13,Bologna,Chievo,2,0.0,2.0,Italy_SerieA
2009-09-13,Atalanta,Sampdoria,2,0.0,1.0,Italy_SerieA
2009-09-13,Werder Bremen,Hannover,1,0.0,0.0,Germany_Bundesliga
2009-09-13,FC Koln,Schalke 04,2,1.0,2.0,Germany_Bundesliga
2009-09-13,Palermo,Bari,1,1.0,1.0,Italy_SerieA
2009-09-13,Xerez,Ath Bilbao,2,0.0,1.0,Spain_LaLiga
2009-09-13,Sp Gijon,Almeria,0,1.0,0.0,Spain_LaLiga
2009-09-13,Fulham,Everton,0,2.0,1.0,England_PL
2009-09-13,Birmingham,Aston Villa,2,0.0,1.0,England_PL
2009-09-18,Schalke 04,Wolfsburg,2,1.0,2.0,Germany_Bundesliga
2009-09-19,Napoli,Udinese,1,0.0,0.0,Italy_SerieA
2009-09-19,Juventus,Livorno,0,2.0,0.0,Italy_SerieA
2009-09-19,Stuttgart,FC Koln,2,0.0,2.0,Germany_Bundesliga
2009-09-19,M'gladbach,Hoffenheim,2,2.0,4.0,Germany_Bundesliga
2009-09-19,Hannover,Dortmund,1,1.0,1.0,Germany_Bundesliga
2009-09-19,Bochum,Mainz,2,2.0,3.0,Germany_Bundesliga
2009-09-19,Bolton,Stoke,1,1.0,1.0,England_PL
2009-09-19,Arsenal,Wigan,0,4.0,0.0,England_PL
2009-09-19,Aston Villa,Portsmouth,0,2.0,0.0,England_PL
2009-09-19,Barcelona,Ath Madrid,0,5.0,2.0,Spain_LaLiga
